"f","e","d","tau_q","tau_s","v_s","results"
1.16666666666667,0.998888888888889,200,3.77777777777778,822.222222222222,0.733333333333333,0.783053727731448
1.16666666666667,0.998888888888889,200,3.77777777777778,644.444444444444,0.733333333333333,0.774047863627042
1.16666666666667,0.994444444444444,200,3.77777777777778,644.444444444444,0.733333333333333,0.770958378289887
1.16666666666667,0.994444444444444,277.777777777778,3.77777777777778,644.444444444444,0.733333333333333,0.862210610240755
1.16666666666667,0.994444444444444,277.777777777778,5.33333333333333,644.444444444444,0.733333333333333,0.871640995186746
1.38888888888889,0.994444444444444,277.777777777778,5.33333333333333,644.444444444444,0.733333333333333,0.965193499780788
1.38888888888889,0.994444444444444,277.777777777778,5.33333333333333,644.444444444444,0.8,0.979100445179469
1.05555555555556,0.996666666666667,394.444444444444,6.11111111111111,644.444444444444,0.933333333333333,0.971826868099076
1.05555555555556,0.996666666666667,394.444444444444,4.55555555555556,644.444444444444,0.933333333333333,0.969918030580045
1.05555555555556,0.996666666666667,394.444444444444,4.55555555555556,822.222222222222,0.933333333333333,0.975527257011573
1.05555555555556,0.992222222222222,394.444444444444,4.55555555555556,822.222222222222,0.933333333333333,0.973756084579749
1.05555555555556,0.992222222222222,316.666666666667,4.55555555555556,822.222222222222,0.933333333333333,0.94417032204154
1.27777777777778,0.992222222222222,316.666666666667,4.55555555555556,822.222222222222,0.933333333333333,1.00507314917931
1.27777777777778,0.992222222222222,316.666666666667,4.55555555555556,822.222222222222,0.866666666666667,0.987054979931623
0.833333333333333,0.998888888888889,316.666666666667,8.44444444444444,822.222222222222,0.8,0.789492668083799
0.833333333333333,1.00333333333333,316.666666666667,8.44444444444444,822.222222222222,0.8,0.791341415252707
0.833333333333333,1.00333333333333,316.666666666667,6.88888888888889,822.222222222222,0.8,0.784232630499495
0.833333333333333,1.00333333333333,238.888888888889,6.88888888888889,822.222222222222,0.8,0.742173644335236
0.611111111111111,1.00333333333333,238.888888888889,6.88888888888889,822.222222222222,0.8,0.673299229844506
0.611111111111111,1.00333333333333,238.888888888889,6.88888888888889,822.222222222222,0.866666666666667,0.739248939446454
0.611111111111111,1.00333333333333,238.888888888889,6.88888888888889,1000,0.866666666666667,0.750477781136708
