"f","e","d","tau_q","tau_s","v_s","results"
0.611111111111111,1.01,355.555555555556,6.88888888888889,822.222222222222,0.733333333333333,1.07194473974091
0.611111111111111,1.01,277.777777777778,6.88888888888889,822.222222222222,0.733333333333333,1.04758776945622
0.611111111111111,1.01,277.777777777778,5.33333333333333,822.222222222222,0.733333333333333,1.00829690021398
0.611111111111111,1.01,277.777777777778,5.33333333333333,822.222222222222,0.8,1.10196655527722
0.611111111111111,1.01,277.777777777778,5.33333333333333,644.444444444444,0.8,1.08262686190591
0.611111111111111,1.00555555555556,277.777777777778,5.33333333333333,644.444444444444,0.8,1.08142358203263
0.833333333333333,1.00555555555556,277.777777777778,5.33333333333333,644.444444444444,0.8,1.20542518695054
0.722222222222222,1.00111111111111,355.555555555556,6.88888888888889,288.888888888889,0.933333333333333,1.27290951479241
0.722222222222222,1.00111111111111,355.555555555556,6.88888888888889,466.666666666667,0.933333333333333,1.3139414899725
0.722222222222222,1.00111111111111,277.777777777778,6.88888888888889,466.666666666667,0.933333333333333,1.29449711784823
0.722222222222222,1.00111111111111,277.777777777778,8.44444444444444,466.666666666667,0.933333333333333,1.30158897101307
0.722222222222222,1.00555555555556,277.777777777778,8.44444444444444,466.666666666667,0.933333333333333,1.30279070325219
0.722222222222222,1.00555555555556,277.777777777778,8.44444444444444,466.666666666667,0.866666666666667,1.23299724845085
0.5,1.00555555555556,277.777777777778,8.44444444444444,466.666666666667,0.866666666666667,1.16156206472671
1.27777777777778,0.994444444444444,355.555555555556,6.88888888888889,288.888888888889,1,1.53581313020109
1.27777777777778,0.994444444444444,355.555555555556,6.88888888888889,288.888888888889,0.933333333333333,1.49797405760552
1.27777777777778,0.994444444444444,355.555555555556,6.88888888888889,466.666666666667,0.933333333333333,1.51530942738156
1.27777777777778,0.994444444444444,277.777777777778,6.88888888888889,466.666666666667,0.933333333333333,1.47452332710071
1.27777777777778,0.994444444444444,277.777777777778,5.33333333333333,466.666666666667,0.933333333333333,1.46892976503181
1.27777777777778,0.99,277.777777777778,5.33333333333333,466.666666666667,0.933333333333333,1.46708929624755
1.05555555555556,0.99,277.777777777778,5.33333333333333,466.666666666667,0.933333333333333,1.40898608449778
