"f","e","d","tau_q","tau_s","v_s","results"
0.722222222222222,0.99,277.777777777778,3.77777777777778,1000,0.7,0.446948202452825
0.722222222222222,0.99,277.777777777778,3.77777777777778,822.222222222222,0.7,0.440744946431295
0.722222222222222,0.99,277.777777777778,3.77777777777778,822.222222222222,0.766666666666667,0.472678128438232
0.722222222222222,0.99,355.555555555556,3.77777777777778,822.222222222222,0.766666666666667,0.492811464899397
0.722222222222222,0.99,355.555555555556,5.33333333333333,822.222222222222,0.766666666666667,0.501912450459757
0.722222222222222,0.994444444444444,355.555555555556,5.33333333333333,822.222222222222,0.766666666666667,0.503104316217063
0.5,0.994444444444444,355.555555555556,5.33333333333333,822.222222222222,0.766666666666667,0.444845082459291
1.05555555555556,1.00111111111111,316.666666666667,3,555.555555555556,0.733333333333333,0.679455925148623
1.05555555555556,1.00555555555556,316.666666666667,3,555.555555555556,0.733333333333333,0.680823896606431
1.05555555555556,1.00555555555556,316.666666666667,3,733.333333333333,0.733333333333333,0.681615584378685
1.05555555555556,1.00555555555556,394.444444444444,3,733.333333333333,0.733333333333333,0.70080813042668
1.05555555555556,1.00555555555556,394.444444444444,4.55555555555556,733.333333333333,0.733333333333333,0.701717714232594
0.833333333333333,1.00555555555556,394.444444444444,4.55555555555556,733.333333333333,0.733333333333333,0.591414065221185
0.833333333333333,1.00555555555556,394.444444444444,4.55555555555556,733.333333333333,0.8,0.606707233594305
0.944444444444444,1.00333333333333,433.333333333333,3.77777777777778,555.555555555556,0.9,0.683671257042318
0.944444444444444,1.00333333333333,433.333333333333,3.77777777777778,377.777777777778,0.9,0.681958360516539
0.944444444444444,1.00333333333333,433.333333333333,5.33333333333333,377.777777777778,0.9,0.682775119057875
0.944444444444444,0.998888888888889,433.333333333333,5.33333333333333,377.777777777778,0.9,0.681821409104019
0.944444444444444,0.998888888888889,433.333333333333,5.33333333333333,377.777777777778,0.833333333333333,0.67621722731402
1.16666666666667,0.998888888888889,433.333333333333,5.33333333333333,377.777777777778,0.833333333333333,0.715260234071348
1.16666666666667,0.998888888888889,355.555555555556,5.33333333333333,377.777777777778,0.833333333333333,0.713690636675992
1.38888888888889,1.00111111111111,511.111111111111,5.33333333333333,555.555555555556,0.733333333333333,0.714203789481935
1.38888888888889,1.00111111111111,511.111111111111,5.33333333333333,555.555555555556,0.8,0.714724219021067
1.38888888888889,1.00111111111111,511.111111111111,5.33333333333333,733.333333333333,0.8,0.71477987283801
1.38888888888889,1.00111111111111,433.333333333333,5.33333333333333,733.333333333333,0.8,0.718747323928717
1.16666666666667,1.00111111111111,433.333333333333,5.33333333333333,733.333333333333,0.8,0.715144426790318
1.16666666666667,1.00111111111111,433.333333333333,3.77777777777778,733.333333333333,0.8,0.714907585017764
1.16666666666667,0.996666666666667,433.333333333333,3.77777777777778,733.333333333333,0.8,0.714485253654588
1.27777777777778,1.00111111111111,433.333333333333,5.33333333333333,377.777777777778,0.933333333333333,0.718912694723319
1.27777777777778,1.00111111111111,433.333333333333,5.33333333333333,377.777777777778,0.866666666666667,0.718660661560873
1.27777777777778,1.00111111111111,433.333333333333,5.33333333333333,555.555555555556,0.866666666666667,0.718558711010173
1.27777777777778,1.00111111111111,433.333333333333,6.88888888888889,555.555555555556,0.866666666666667,0.71864356215744
1.27777777777778,1.00111111111111,355.555555555556,6.88888888888889,555.555555555556,0.866666666666667,0.718775208911982
1.27777777777778,1.00555555555556,355.555555555556,6.88888888888889,555.555555555556,0.866666666666667,0.71903627452182
1.5,1.00555555555556,355.555555555556,6.88888888888889,555.555555555556,0.866666666666667,0.721761986047844
0.611111111111111,1.00777777777778,394.444444444444,5.33333333333333,555.555555555556,0.933333333333333,0.519320829083029
0.611111111111111,1.00777777777778,394.444444444444,5.33333333333333,377.777777777778,0.933333333333333,0.506113041185213
0.833333333333333,1.00777777777778,394.444444444444,5.33333333333333,377.777777777778,0.933333333333333,0.629420444854049
0.833333333333333,1.00333333333333,394.444444444444,5.33333333333333,377.777777777778,0.933333333333333,0.628333622654978
0.833333333333333,1.00333333333333,472.222222222222,5.33333333333333,377.777777777778,0.933333333333333,0.641176176043926
0.833333333333333,1.00333333333333,472.222222222222,6.88888888888889,377.777777777778,0.933333333333333,0.642114568290904
0.833333333333333,1.00333333333333,472.222222222222,6.88888888888889,377.777777777778,1,0.653753744794458
0.944444444444444,1.01,472.222222222222,6.11111111111111,200,0.766666666666667,0.678786480403667
1.16666666666667,1.01,472.222222222222,6.11111111111111,200,0.766666666666667,0.716129047932914
1.16666666666667,1.00555555555556,472.222222222222,6.11111111111111,200,0.766666666666667,0.715684404680077
1.16666666666667,1.00555555555556,472.222222222222,4.55555555555556,200,0.766666666666667,0.715448637538977
